"Start Name","End Name","Start Point","End Point","Distance","Route"
"N_21","N_70","POINT (-117.8030303 37.15454545)","POINT (-116.6818182 39.73030303)","204.89554392676038","MULTILINESTRING ((-117.80303030000002 37.15454552464475, -117.36500061850924 37.32688622773482), (-117.36500061850924 37.32688622773482, -117.25460272707461 37.58453911708711), (-117.25460272707461 37.58453911708711, -117.14343536195517 37.842072952676055), (-117.14343536195517 37.842072952676055, -117.36396808676804 38.186100222637016), (-117.36396808676804 38.186100222637016, -117.25227268130335 38.44371067819781), (-117.25227268130335 38.44371067819781, -117.13978960845614 38.70121816365468), (-117.13978960845614 38.70121816365468, -117.02651082541777 38.95862688993441), (-117.02651082541777 38.95862688993441, -116.91242818423095 39.215941099860096), (-116.91242818423095 39.215941099860096, -116.79753343015453 39.47316506949514), (-116.79753343015453 39.47316506949514, -116.68181820000002 39.73030310952198))"
"N_21","N_76","POINT (-117.8030303 37.15454545)","POINT (-120.3625 36.6125)","157.45016117792989","MULTILINESTRING ((-117.80303030000002 37.15454552464475, -118.060626931818 37.10279834795957), (-118.060626931818 37.10279834795957, -118.38490783353178 37.25258795279275), (-118.38490783353178 37.25258795279275, -118.64243239780103 37.199605100190674), (-118.64243239780103 37.199605100190674, -118.8995893679996 37.14607436512066), (-118.8995893679996 37.14607436512066, -119.15637577278737 37.09199684375142), (-119.15637577278737 37.09199684375142, -119.34316983937585 36.83584949821895), (-119.34316983937585 36.83584949821895, -119.5985696961764 36.780824714736035), (-119.5985696961764 36.780824714736035, -119.85359322596868 36.72525747907727), (-119.85359322596868 36.72525747907727, -120.10823759507107 36.66914889555484), (-120.10823759507107 36.66914889555484, -120.36250000000001 36.61250007341504))"
"N_21","N_77","POINT (-117.8030303 37.15454545)","POINT (-116.9342105 34.2)","228.63380630398768","MULTILINESTRING ((-117.80303030000002 37.15454552464475, -118.08684399927384 36.78843804601733), (-118.08684399927384 36.78843804601733, -117.99620789003696 36.49371139437976), (-117.99620789003696 36.49371139437976, -117.90627867354574 36.19886528901833), (-117.90627867354574 36.19886528901833, -117.8170482712755 35.903893208504016), (-117.8170482712755 35.903893208504016, -117.72850872483806 35.60878868282922), (-117.72850872483806 35.60878868282922, -117.64065219380595 35.31354529095098), (-117.64065219380595 35.31354529095098, -117.55347095358205 35.01815665839633), (-117.55347095358205 35.01815665839633, -117.10264292956093 34.792041780581926), (-117.10264292956093 34.792041780581926, -117.01810474680089 34.49610127678388), (-117.01810474680089 34.49610127678388, -116.93421049999999 34.20000006720766))"
"N_22","N_42","POINT (-79.640625 34.575)","POINT (-81.325 36.9)","186.9769767508053","MULTILINESTRING ((-79.640625 34.57500006824435, -79.80448063821292 34.80877968778278), (-79.80448063821292 34.80877968778278, -79.96933248511615 35.042271036278386), (-79.96933248511615 35.042271036278386, -80.13518865231039 35.27547561262335), (-80.13518865231039 35.27547561262335, -80.30205732606022 35.50839489725008), (-80.30205732606022 35.50839489725008, -80.4699467679104 35.74103035220244), (-80.4699467679104 35.74103035220244, -80.63886531530221 35.97338342120135), (-80.63886531530221 35.97338342120135, -80.80882138218992 36.205455529706214), (-80.80882138218992 36.205455529706214, -80.97982345965684 36.437248084971074), (-80.97982345965684 36.437248084971074, -81.151880116531 36.668762476096326), (-81.151880116531 36.668762476096326, -81.325 36.900000074075415))"
"N_22","N_72","POINT (-79.640625 34.575)","POINT (-82.015625 33.075)","170.9832763952362","MULTILINESTRING ((-79.640625 34.57500006824435, -79.88224059554402 34.42733975175486), (-79.88224059554402 34.42733975175486, -80.12293566357631 34.27915501540058), (-80.12293566357631 34.27915501540058, -80.36271238433315 34.13044758672597), (-80.36271238433315 34.13044758672597, -80.60157296821508 33.98121916827338), (-80.60157296821508 33.98121916827338, -80.839519655065 33.83147143758021), (-80.839519655065 33.83147143758021, -81.07655471345433 33.681206047177795), (-81.07655471345433 33.681206047177795, -81.31268043997648 33.530424624591795), (-81.31268043997648 33.530424624591795, -81.54789915854894 33.37912877234461), (-81.54789915854894 33.37912877234461, -81.78221321972268 33.22732006795857), (-81.78221321972268 33.22732006795857, -82.015625 33.07500006396082))"
"N_22","N_69","POINT (-79.640625 34.575)","POINT (-77.51219512 36.65121951)","186.9673702317044","MULTILINESTRING ((-79.640625 34.57500006824435, -79.432955719722 34.784502409826565), (-79.432955719722 34.784502409826565, -79.22415614082018 34.99358791048479), (-79.22415614082018 34.99358791048479, -79.01421904259902 35.202256251067055), (-79.01421904259902 35.202256251067055, -78.80313716988454 35.41050707576629), (-78.80313716988454 35.41050707576629, -78.59090323334603 35.618339991875835), (-78.59090323334603 35.618339991875835, -78.37750990983527 35.82575456953806), (-78.37750990983527 35.82575456953806, -78.16294984274346 36.032750341484366), (-78.16294984274346 36.032750341484366, -77.94721564237669 36.23932680276779), (-77.94721564237669 36.23932680276779, -77.73029988634985 36.445483410487384), (-77.73029988634985 36.445483410487384, -77.51219512 36.651219583505025))"
"N_66","N_49","POINT (-85.04166667 44.825)","POINT (-88.93243243 42.13243243)","383.91227190230035","MULTILINESTRING ((-85.04166667 44.82500008375024, -85.07358409179027 44.27435525931557), (-85.07358409179027 44.27435525931557, -85.10498803810904 43.7243231835143), (-85.10498803810904 43.7243231835143, -85.50125235408869 43.46011633167892), (-85.50125235408869 43.46011633167892, -85.89446887042023 43.19484708177205), (-85.89446887042023 43.19484708177205, -85.91888300671255 42.64566441403472), (-85.91888300671255 42.64566441403472, -85.94291339947307 42.09690281432605), (-85.94291339947307 42.09690281432605, -86.32680975546586 41.8308425741184), (-86.32680975546586 41.8308425741184, -86.70779503714544 41.56372702836898), (-86.70779503714544 41.56372702836898, -87.4492971112253 41.57467555852885), (-87.4492971112253 41.57467555852885, -88.93243243 42.13243251246769))"
"N_66","N_45","POINT (-85.04166667 44.825)","POINT (-88.82857143 45.55714286)","207.42045838892523","MULTILINESTRING ((-85.04166667 44.82500008375024, -85.52541067663505 44.637032292264344), (-85.52541067663505 44.637032292264344, -85.89983179012091 44.713572411403874), (-85.89983179012091 44.713572411403874, -86.1689935518087 45.05566372084199), (-86.1689935518087 45.05566372084199, -86.5464716518721 45.13046802350687), (-86.5464716518721 45.13046802350687, -86.92478594064255 45.20422397478069), (-86.92478594064255 45.20422397478069, -87.30392716961683 45.27692767489434), (-87.30392716961683 45.27692767489434, -87.68388594452439 45.34857525121429), (-87.68388594452439 45.34857525121429, -88.06465272599249 45.419162859460506), (-88.06465272599249 45.419162859460506, -88.44621783026858 45.488686684929135), (-88.44621783026858 45.488686684929135, -88.82857143 45.5571429437173))"
"N_66","N_62","POINT (-85.04166667 44.825)","POINT (-84.34848485 42.54848485)","161.5691297267219","MULTILINESTRING ((-85.04166667 44.82500008375024, -84.97024403298262 44.59706289861733), (-84.97024403298262 44.59706289861733, -84.89930142510508 44.36920101632513), (-84.89930142510508 44.36920101632513, -84.82883410146309 44.14140989651385), (-84.82883410146309 44.14140989651385, -84.75883737842678 43.91368506251743), (-84.75883737842678 43.91368506251743, -84.68930663267271 43.68602209949123), (-84.68930663267271 43.68602209949123, -84.6202373002336 43.45841665259788), (-84.6202373002336 43.45841665259788, -84.55162487556578 43.230864425248), (-84.55162487556578 43.230864425248, -84.48346491063367 43.00336117739381), (-84.48346491063367 43.00336117739381, -84.41575301401129 42.775902723874154), (-84.41575301401129 42.775902723874154, -84.34848485000002 42.54848493280842))"
"N_23","N_4","POINT (-85.94285714 40.18571429)","POINT (-82.71621622 39.74054054)","172.5482433810616","MULTILINESTRING ((-85.94285714 40.185714370205105, -85.61843307668643 40.14492706611314), (-85.61843307668643 40.14492706611314, -85.29438201637463 40.103306796908626), (-85.29438201637463 40.103306796908626, -84.97071083862775 40.060855044723006), (-84.97071083862775 40.060855044723006, -84.64742637163721 40.01757331531592), (-84.64742637163721 40.01757331531592, -84.32453539148852 39.973463137691894), (-84.32453539148852 39.973463137691894, -84.00204462144403 39.928526063713576), (-84.00204462144403 39.928526063713576, -83.67996073124252 39.88276366771034), (-83.67996073124252 39.88276366771034, -83.35829033641583 39.83617754608403), (-83.35829033641583 39.83617754608403, -83.03703999762274 39.78876931691044), (-83.03703999762274 39.78876931691044, -82.71621622 39.740540619538))"
"N_23","N_7","POINT (-85.94285714 40.18571429)","POINT (-88.65277778 38.92222222)","168.2121430910476","MULTILINESTRING ((-85.94285714 40.185714370205105, -86.21812020710342 40.061998027475404), (-86.21812020710342 40.061998027475404, -86.49243290998551 39.93768982618522), (-86.49243290998551 39.93768982618522, -86.76579561455084 39.81279234561882), (-86.76579561455084 39.81279234561882, -87.03820874705772 39.68730814368383), (-87.03820874705772 39.68730814368383, -87.30967279322778 39.56123975676968), (-87.30967279322778 39.56123975676968, -87.5801882973577 39.4345896996112), (-87.5801882973577 39.4345896996112, -87.84975586143337 39.30736046515831), (-87.84975586143337 39.30736046515831, -88.11837614424644 39.17955452445106), (-88.11837614424644 39.17955452445106, -88.3860498605138 39.05117432650021), (-88.3860498605138 39.05117432650021, -88.65277778000001 38.922222298172805))"
"N_23","N_49","POINT (-85.94285714 40.18571429)","POINT (-88.93243243 42.13243243)","205.5544802849964","MULTILINESTRING ((-85.94285714 40.185714370205105, -86.23444921922218 40.38336243790445), (-86.23444921922218 40.38336243790445, -86.52765734152267 40.580358249249144), (-86.52765734152267 40.580358249249144, -86.82248934990552 40.77669850783924), (-86.82248934990552 40.77669850783924, -87.11895304944817 40.97237984448536), (-87.11895304944817 40.97237984448536, -87.41705620482122 41.16739881663548), (-87.41705620482122 41.16739881663548, -87.71680653775324 41.36175190779942), (-87.71680653775324 41.36175190779942, -88.01821172443992 41.55543552696963), (-88.01821172443992 41.55543552696963, -88.32127939289663 41.74844600804038), (-88.32127939289663 41.74844600804038, -88.62601712025463 41.940779609224265), (-88.62601712025463 41.940779609224265, -88.93243243 42.13243251246769))"
"N_23","N_61","POINT (-85.94285714 40.18571429)","POINT (-85.2875 37.2625)","206.56828073011587","MULTILINESTRING ((-85.94285714 40.185714370205105, -85.87492255130023 39.89347574447841), (-85.87492255130023 39.89347574447841, -85.80753814550147 39.601238823132114), (-85.80753814550147 39.601238823132114, -85.7406973328391 39.308995902584876), (-85.7406973328391 39.308995902584876, -85.67439362728959 39.016739377444466), (-85.67439362728959 39.016739377444466, -85.60862064455878 38.72446173673741), (-85.60862064455878 38.72446173673741, -85.54337210011626 38.4321555602614), (-85.54337210011626 38.4321555602614, -85.47864180727444 38.139813515053035), (-85.47864180727444 38.139813515053035, -85.41442367531162 37.84742835196715), (-85.41442367531162 37.84742835196715, -85.35071170763749 37.55499290236126), (-85.35071170763749 37.55499290236126, -85.2875 37.262500074881714))"
"N_23","N_62","POINT (-85.94285714 40.18571429)","POINT (-84.34848485 42.54848485)","183.753171891445","MULTILINESTRING ((-85.94285714 40.185714370205105, -85.78817189068442 40.42266050557139), (-85.78817189068442 40.42266050557139, -85.63245642484273 40.65945122793969), (-85.63245642484273 40.65945122793969, -85.47570126064221 40.896089046141306), (-85.47570126064221 40.896089046141306, -85.31789681183959 41.13257647660186), (-85.31789681183959 41.13257647660186, -85.15903338657199 41.36891604388531), (-85.15903338657199 41.36891604388531, -84.99910118613676 41.60511028124756), (-84.99910118613676 41.60511028124756, -84.83809030375987 41.841161731202256), (-84.83809030375987 41.841161731202256, -84.67599072335356 42.07707294609677), (-84.67599072335356 42.07707294609677, -84.51279231826261 42.31284648870103), (-84.51279231826261 42.31284648870103, -84.34848485000002 42.54848493280842))"
"N_67","N_17","POINT (-116.03125 47.79375)","POINT (-112.8181818 47.53333333)","183.44436182676665","MULTILINESTRING ((-116.03124999999999 47.793750082606316, -115.70882875998718 47.77105273321795), (-115.70882875998718 47.77105273321795, -115.38663624277106 47.74760942469198), (-115.38663624277106 47.74760942469198, -115.06467960372716 47.72342114843828), (-115.06467960372716 47.72342114843828, -114.74296596610083 47.698488924848185), (-114.74296596610083 47.698488924848185, -114.42150242011112 47.6728138030218), (-114.42150242011112 47.6728138030218, -114.13925978388909 47.42648117131093), (-114.13925978388909 47.42648117131093, -113.859140598583 47.179786480432796), (-113.859140598583 47.179786480432796, -113.54058494436998 47.152117948536365), (-113.54058494436998 47.152117948536365, -113.22230187177085 47.12371669331649), (-113.22230187177085 47.12371669331649, -112.81818180000003 47.533333412813114))"
"N_67","N_56","POINT (-116.03125 47.79375)","POINT (-119.5 47.64285714)","163.20600269525792","MULTILINESTRING ((-116.03124999999999 47.793750082606316, -116.37879419535868 47.78256179407083), (-116.37879419535868 47.78256179407083, -116.72621414497937 47.77050483210042), (-116.72621414497937 47.77050483210042, -117.07350063438392 47.75757979288772), (-117.07350063438392 47.75757979288772, -117.42064447042976 47.74378731472344), (-117.42064447042976 47.74378731472344, -117.76763648275255 47.72912807779428), (-117.76763648275255 47.72912807779428, -118.114467525199 47.71360280396739), (-118.114467525199 47.71360280396739, -118.46112847725124 47.69721225656255), (-118.46112847725124 47.69721225656255, -118.8076102454399 47.679957240111506), (-118.8076102454399 47.679957240111506, -119.15390376474754 47.66183860010533), (-119.15390376474754 47.66183860010533, -119.5 47.642857222728644))"
"N_67","N_84","POINT (-116.03125 47.79375)","POINT (-118.0862069 45.32068966)","196.55827278666973","MULTILINESTRING ((-116.03124999999999 47.793750082606316, -116.24377165721798 47.54697663295814), (-116.24377165721798 47.54697663295814, -116.45469009520738 47.30009318370599), (-116.45469009520738 47.30009318370599, -116.66402133276179 47.0530965588138), (-116.66402133276179 47.0530965588138, -116.87178121010487 46.8059836086303), (-116.87178121010487 46.8059836086303, -117.07798539062559 46.558751208764335), (-117.07798539062559 46.558751208764335, -117.28264936261532 46.31139625899306), (-117.28264936261532 46.31139625899306, -117.48578844100625 46.063915682201895), (-117.48578844100625 46.063915682201895, -117.68741776910878 45.81630642335398), (-117.68741776910878 45.81630642335398, -117.88755232034838 45.56856544848837), (-117.88755232034838 45.56856544848837, -118.08620690000002 45.320689743745916))"
"N_67","N_33","POINT (-116.03125 47.79375)","POINT (-115.1515152 45.33636364)","203.21131874828646","MULTILINESTRING ((-116.03124999999999 47.793750082606316, -116.29894525049816 47.484776472287095), (-116.29894525049816 47.484776472287095, -116.56411614250011 47.17562203431568), (-116.56411614250011 47.17562203431568, -116.47201171665772 46.930143481944455), (-116.47201171665772 46.930143481944455, -116.38059309202865 46.684797023559796), (-116.38059309202865 46.684797023559796, -116.2898528047227 46.43957628364943), (-116.2898528047227 46.43957628364943, -116.19978349625796 46.19447499646834), (-116.19978349625796 46.19447499646834, -115.75981537575372 46.011334941412436), (-115.75981537575372 46.011334941412436, -115.32227589439367 45.82687352524173), (-115.32227589439367 45.82687352524173, -115.23658190113592 45.58156741822501), (-115.23658190113592 45.58156741822501, -115.15151520000002 45.33636372374452))"
"N_68","N_6","POINT (-105.0810811 44.37567568)","POINT (-106.95 47.43333333)","229.3770955265471","MULTILINESTRING ((-105.08108110000003 44.37567576368917, -105.26037160346776 44.68149632233958), (-105.26037160346776 44.68149632233958, -105.44129358540044 44.98728151936435), (-105.44129358540044 44.98728151936435, -105.62386808683533 45.293039804706844), (-105.62386808683533 45.293039804706844, -105.80811648614333 45.59877976085937), (-105.80811648614333 45.59877976085937, -105.99406050516305 45.90451010864106), (-105.99406050516305 45.90451010864106, -106.18172221544837 46.210239713212545), (-106.18172221544837 46.210239713212545, -106.3711240446319 46.51597759034076), (-106.3711240446319 46.51597759034076, -106.56228878290528 46.82173291292714), (-106.56228878290528 46.82173291292714, -106.7552395896186 47.12751501781432), (-106.7552395896186 47.12751501781432, -106.95 47.43333341288724))"
"N_68","N_8","POINT (-105.0810811 44.37567568)","POINT (-104.5 47.45)","213.89027747461142","MULTILINESTRING ((-105.08108110000003 44.37567576368917, -105.02534689612803 44.68212712201746), (-105.02534689612803 44.68212712201746, -104.96910429277689 44.98876321998545), (-104.96910429277689 44.98876321998545, -104.91234634169533 45.29559607533806), (-104.91234634169533 45.29559607533806, -104.85506596818398 45.60263795642637), (-104.85506596818398 45.60263795642637, -104.79725596822342 45.90990139249883), (-104.79725596822342 45.90990139249883, -104.73890900552382 46.21739918446232), (-104.73890900552382 46.21739918446232, -104.68001760849424 46.525144416140726), (-104.68001760849424 46.525144416140726, -104.62057416712851 46.83315046605958), (-104.62057416712851 46.83315046605958, -104.56057092980532 47.141431019788556), (-104.56057092980532 47.141431019788556, -104.50000000000003 47.45000008287505))"
"N_68","N_92","POINT (-105.0810811 44.37567568)","POINT (-106.6764706 41.7)","202.3263520633752","MULTILINESTRING ((-105.08108110000003 44.37567576368917, -105.24627357955177 44.108449173208726), (-105.24627357955177 44.108449173208726, -105.41017282156149 43.84116014192885), (-105.41017282156149 43.84116014192885, -105.57279298965139 43.57380357457634), (-105.57279298965139 43.57380357457634, -105.73414805720306 43.30637443318853), (-105.73414805720306 43.30637443318853, -105.89425181020901 43.03886773490131), (-105.89425181020901 43.03886773490131, -106.05311785008197 42.771278549806176), (-106.05311785008197 42.771278549806176, -106.21075959642188 42.50360199887365), (-106.21075959642188 42.50360199887365, -106.36719028974143 42.235833251938715), (-106.36719028974143 42.235833251938715, -106.52242299415052 41.96796752574726), (-106.52242299415052 41.96796752574726, -106.67647060000002 41.700000082059454))"
