"IGRP","PLANT_NAME","SITE_NAME","PLANT_CODE","EMM_REGION","FuelRegion","STATE","LAT","LON","UNIT_ID","ECPT","SCAP","HeatRate","CF","R_CO2","CO2_EMIS","CAP_COST","VAR_COST","ACTIVE","SOURCE_TYPE","HR_ADJ"
8197.00,"St Joseph Energy Cen","CAP_GEN_P57794",57794.00,11.00,5.00,"IN",41.69,-86.48,"CT2","EC",715.00,7050.00,0.77,0.90,2.34,744.28,10.00,,"GEN",
8232.00,"Woodbridge Energy Ce","CAP_GEN_P57839",57839.00,10.00,2.00,"NJ",40.51,-74.31,"CT001","EC",726.30,7050.00,0.70,0.90,2.38,752.87,10.00,,"GEN",
8236.00,"Wabash Valley Power","CAP_GEN_P57842",57842.00,4.00,5.00,"IN",39.53,-87.42,"1A","IG",138.00,11618.00,0.05,0.90,1.29,206.89,10.00,,"GEN",
8291.00,"El Segundo Energy Ce","CAP_GEN_P57901",57901.00,22.00,23.00,"CA",33.91,-118.42,"5","EC",510.00,8647.00,0.15,0.90,2.05,9999.00,9999.00,,"GEN",
8331.00,"Lodi Energy Center","CAP_GEN_P57978",57978.00,21.00,23.00,"CA",38.08,-121.38,"ST1","EC",257.00,7102.00,0.49,0.90,0.84,116.56,2.59,,"GEN",
8353.00,"Panda Temple Power S","CAP_GEN_P58001",58001.00,1.00,18.00,"TX",31.05,-97.31,"CTG-1","EC",1524.00,7264.00,0.36,0.90,5.15,9999.00,9999.00,,"GEN",
8357.00,"Panda Sherman Power","CAP_GEN_P58005",58005.00,1.00,18.00,"TX",33.58,-96.61,"CTG-2","EC",685.00,7216.00,0.45,0.90,2.30,9999.00,9999.00,,"GEN",
8397.00,"Newark Energy Center","CAP_GEN_P58079",58079.00,10.00,2.00,"NJ",40.70,-74.12,"GT-2","EC",705.00,7050.00,0.69,0.90,2.31,736.64,10.00,,"GEN",
8465.00,"Lee Combined Cycle P","CAP_GEN_P58215",58215.00,14.00,13.00,"NC",35.37,-78.08,"1C","EC",888.00,7326.00,0.75,0.90,3.02,167.63,2.11,,"GEN",
8479.00,"Marshalltown Generat","CAP_GEN_P58236",58236.00,3.00,8.00,"IA",42.04,-92.87,"CTG1","EC",423.00,7050.00,0.45,0.90,1.38,502.18,10.00,,"GEN",
8481.00,"Marshalltown Generat","CAP_GEN_P58236",58236.00,3.00,8.00,"IA",42.04,-92.87,"STG1","EC",239.50,7050.00,0.45,0.90,0.78,322.28,10.00,,"GEN",
9356.00,"Gila River Power Blo","CAP_GEN_P59338",59338.00,20.00,21.00,"AZ",32.97,-112.69,"CTG1","EC",570.00,7276.00,0.33,0.90,1.92,629.34,10.00,,"GEN",
604.00,"Indian River Generat","CAP_GEN_P594",594.00,10.00,10.00,"DE",38.58,-75.23,"4","B7",410.00,15079.00,0.50,0.90,5.00,798.77,7.41,,"GEN",
9683.00,"Oregon Clean Energy","CAP_GEN_P59764",59764.00,11.00,4.00,"OH",41.66,-83.44,"CTG11","EC",513.00,7050.00,0.67,0.90,1.68,581.46,10.00,,"GEN",
9685.00,"Oregon Clean Energy","CAP_GEN_P59764",59764.00,11.00,4.00,"OH",41.66,-83.44,"STG10","EC",334.60,7050.00,0.67,0.90,1.09,419.09,10.00,,"GEN",
9694.00,"Carroll County Energ","CAP_GEN_P59773",59773.00,11.00,4.00,"OH",40.60,-81.05,"CGT2","EC",714.60,7050.00,0.76,0.90,2.34,743.98,10.00,,"GEN",
9701.00,"Gila River Power Blo","CAP_GEN_P59784",59784.00,20.00,21.00,"AZ",32.97,-112.69,"CTG5","EC",515.00,7486.00,0.58,0.90,1.79,583.17,10.00,,"GEN",
9727.00,"Wolf Hollow II","CAP_GEN_P59812",59812.00,1.00,18.00,"TX",32.33,-97.73,"CGT4","EC",1115.40,7087.00,0.57,0.90,3.67,1022.90,10.00,,"GEN",
9809.00,"Moxie Freedom Genera","CAP_GEN_P59906",59906.00,10.00,3.00,"PA",41.11,-76.15,"GEN1","EC",980.00,7050.00,0.81,0.90,3.21,934.06,10.00,,"GEN",
9814.00,"Greensville County P","CAP_GEN_P59913",59913.00,13.00,12.00,"VA",36.71,-77.65,"CT01","EC",1585.00,7050.00,0.73,0.90,5.19,1298.40,10.00,,"GEN",
74.00,"Whelan Energy Center","CAP_GEN_P60",60.00,19.00,8.00,"NE",40.58,-98.31,"1","C1",77.00,16847.00,0.50,0.90,1.04,323.95,11.85,,"GEN",
75.00,"Whelan Energy Center","CAP_GEN_P60",60.00,19.00,8.00,"NE",40.58,-98.31,"2","B7",231.98,16243.00,0.50,0.90,3.04,615.67,8.79,,"GEN",
3928.00,"James H Miller Jr","CAP_GEN_P6002",6002.00,15.00,17.00,"AL",33.63,-87.06,"1","C7",687.79,10057.00,0.75,0.90,5.59,1443.96,7.46,,"GEN",
3932.00,"James H Miller Jr","CAP_GEN_P6002",6002.00,15.00,17.00,"AL",33.63,-87.06,"2","C7",692.69,10022.00,0.72,0.90,5.61,1436.24,7.48,,"GEN",
3936.00,"James H Miller Jr","CAP_GEN_P6002",6002.00,15.00,17.00,"AL",33.63,-87.06,"3","C7",693.00,9876.00,0.78,0.90,5.53,1459.36,7.43,,"GEN",
3938.00,"James H Miller Jr","CAP_GEN_P6002",6002.00,15.00,17.00,"AL",33.63,-87.06,"4","C7",704.00,9890.00,0.78,0.90,5.63,1433.39,7.49,,"GEN",
3940.00,"Pleasants Power Stat","CAP_GEN_P6004",6004.00,11.00,11.00,"WV",39.36,-81.29,"1","H7",639.00,10644.00,0.51,0.90,5.50,7873.22,9999.00,,"GEN",
3941.00,"Pleasants Power Stat","CAP_GEN_P6004",6004.00,11.00,11.00,"WV",39.36,-81.29,"2","H7",639.00,10476.00,0.62,0.90,5.41,1054.03,6.84,,"GEN",
10185.00,"Lackawanna Energy Ce","CAP_GEN_P60357",60357.00,10.00,3.00,"PA",41.47,-75.54,"GEN1","EC",1362.00,7050.00,0.75,0.90,4.46,1173.26,10.00,,"GEN",
10194.00,"Hummel Station LLC","CAP_GEN_P60368",60368.00,10.00,3.00,"PA",40.83,-76.82,"CTG1","EC",1085.60,7050.00,0.67,0.90,3.56,1003.76,10.00,,"GEN",
10200.00,"Clean Energy Future-","CAP_GEN_P60376",60376.00,11.00,4.00,"OH",41.14,-80.85,"STG1","EC",857.50,7050.00,0.78,0.90,2.81,849.20,10.00,,"GEN",
4031.00,"H L Spurlock","CAP_GEN_P6041",6041.00,11.00,16.00,"KY",38.70,-83.81,"1","H7",300.00,9937.00,0.75,0.90,2.41,677.32,8.29,,"GEN",
4033.00,"H L Spurlock","CAP_GEN_P6041",6041.00,11.00,16.00,"KY",38.70,-83.81,"2","C7",510.00,9820.00,0.58,0.90,4.05,962.31,7.09,,"GEN",
4035.00,"H L Spurlock","CAP_GEN_P6041",6041.00,11.00,16.00,"KY",38.70,-83.81,"3","B3",268.00,10148.00,0.80,0.90,2.19,620.98,8.63,,"GEN",
4036.00,"H L Spurlock","CAP_GEN_P6041",6041.00,11.00,16.00,"KY",38.70,-83.81,"4","B3",268.00,10233.00,0.83,0.90,2.21,589.11,8.84,,"GEN",
4038.00,"Manatee","CAP_GEN_P6042",6042.00,2.00,15.00,"FL",27.60,-82.34,"B","EC",1133.00,7050.00,0.66,0.90,3.71,151.11,1.97,,"GEN",
10240.00,"Veyo Heat Recovery P","CAP_GEN_P60421",60421.00,25.00,20.00,"UT",37.34,-113.76,"WHR1","EC",8.40,8978.00,0.64,0.90,0.03,34.00,10.00,,"GEN",
4040.00,"Martin","CAP_GEN_P6043",6043.00,2.00,15.00,"FL",27.05,-80.56,"3ST","EC",974.00,7154.00,0.53,0.90,3.24,298.68,2.09,,"GEN",
4041.00,"Martin","CAP_GEN_P6043",6043.00,2.00,15.00,"FL",27.05,-80.56,"8","EC",1235.00,7154.00,0.53,0.90,4.11,812.07,2.09,,"GEN",
10281.00,"Tenaska Westmoreland","CAP_GEN_P60464",60464.00,11.00,3.00,"PA",40.17,-79.69,"CTG1","EC",946.99,7050.00,0.69,0.90,3.10,911.64,10.00,,"GEN",
4059.00,"Wansley","CAP_GEN_P6052",6052.00,15.00,14.00,"GA",33.41,-85.03,"1","C7",871.99,10456.00,0.50,0.90,7.37,1549.62,7.24,,"GEN",
4067.00,"Wansley","CAP_GEN_P6052",6052.00,15.00,14.00,"GA",33.41,-85.03,"2","C7",871.99,10370.00,0.50,0.90,7.31,1604.43,7.13,,"GEN",
10395.00,"CPV Fairview Energy","CAP_GEN_P60589",60589.00,10.00,3.00,"PA",40.41,-78.85,"GEN2","EC",1078.30,7050.00,0.78,0.90,3.53,999.04,10.00,,"GEN",
4085.00,"R D Morrow","CAP_GEN_P6061",6061.00,6.00,17.00,"MS",31.21,-89.39,"MOR1","EC",514.00,6431.00,0.87,0.90,1.53,582.31,10.00,,"GEN",
10416.00,"St. Mary Clean Energ","CAP_GEN_P60610",60610.00,6.00,18.00,"LA",29.68,-91.47,"1","EC",41.30,18084.00,0.00,0.90,0.34,122.08,10.00,,"GEN",
4177.00,"Stony Brook","CAP_GEN_P6081",6081.00,7.00,1.00,"MA",42.19,-72.51,"CT1","EC",69.69,9687.00,0.01,0.90,0.31,78.71,7.35,,"GEN",
4179.00,"Stony Brook","CAP_GEN_P6081",6081.00,7.00,1.00,"MA",42.19,-72.51,"CT2","EC",69.69,9687.00,0.01,0.90,0.31,78.71,7.35,,"GEN",
4181.00,"Stony Brook","CAP_GEN_P6081",6081.00,7.00,1.00,"MA",42.19,-72.51,"CT3","EC",69.69,9687.00,0.01,0.90,0.31,78.71,7.35,,"GEN",
4192.00,"R M Schahfer","CAP_GEN_P6085",6085.00,4.00,5.00,"IN",41.21,-87.02,"17","C4",361.00,12602.00,0.50,0.90,3.67,810.63,7.64,,"GEN",
4193.00,"R M Schahfer","CAP_GEN_P6085",6085.00,4.00,5.00,"IN",41.21,-87.02,"18","C4",361.00,11408.00,0.50,0.90,3.33,782.36,7.77,,"GEN",
617.00,"Cape Canaveral","CAP_GEN_P609",609.00,2.00,15.00,"FL",28.47,-80.76,"3C","EC",1290.00,7050.00,0.57,0.90,4.23,205.94,1.93,,"GEN",
4204.00,"Sherburne County","CAP_GEN_P6090",6090.00,3.00,7.00,"MN",45.38,-93.89,"1","H4",680.00,10171.00,0.50,0.90,5.59,1431.48,7.49,,"GEN",
4205.00,"Sherburne County","CAP_GEN_P6090",6090.00,3.00,7.00,"MN",45.38,-93.89,"2","H4",682.00,10101.00,0.54,0.90,5.57,1435.63,7.48,,"GEN",
4206.00,"Sherburne County","CAP_GEN_P6090",6090.00,3.00,7.00,"MN",45.38,-93.89,"3","B7",876.00,9855.00,0.50,0.90,6.98,1618.18,7.10,,"GEN",
10666.00,"Salem Harbor Power D","CAP_GEN_P60903",60903.00,7.00,1.00,"MA",42.52,-70.87,"1","EC",675.00,7834.00,0.13,0.90,2.46,713.47,10.00,,"GEN",
10687.00,"Montgomery County","CAP_GEN_P60925",60925.00,6.00,18.00,"TX",30.44,-95.52,"1B","EC",1000.00,6431.00,0.87,0.90,2.99,947.49,10.00,,"GEN",
10688.00,"St. Charles Power St","CAP_GEN_P60926",60926.00,6.00,18.00,"LA",30.01,-90.46,"1A","EC",1000.00,7050.00,0.61,0.90,3.28,947.49,10.00,,"GEN",
10689.00,"Lake Charles Power","CAP_GEN_P60927",60927.00,6.00,18.00,"LA",30.27,-93.29,"1B","EC",1000.00,7050.00,0.55,0.90,3.28,947.49,10.00,,"GEN",
4212.00,"Sooner","CAP_GEN_P6095",6095.00,17.00,18.00,"OK",36.45,-97.05,"1","CX",516.00,11173.00,0.50,0.90,4.66,980.47,7.04,,"GEN",
4214.00,"Sooner","CAP_GEN_P6095",6095.00,17.00,18.00,"OK",36.45,-97.05,"2","CX",515.00,11036.00,0.50,0.90,4.59,987.18,7.00,,"GEN",
4216.00,"Nebraska City","CAP_GEN_P6096",6096.00,19.00,8.00,"NE",40.62,-95.77,"1","C1",654.30,10021.00,0.65,0.90,5.30,1103.16,6.69,,"GEN",
4217.00,"Nebraska City","CAP_GEN_P6096",6096.00,19.00,8.00,"NE",40.62,-95.77,"2","B7",691.00,10200.00,0.68,0.90,5.70,1093.41,6.72,,"GEN",
4293.00,"A B Brown","CAP_GEN_P6137",6137.00,4.00,5.00,"IN",37.90,-87.71,"2","C7",245.00,11085.00,0.55,0.90,2.19,628.53,8.58,,"GEN",
4296.00,"Flint Creek","CAP_GEN_P6138",6138.00,17.00,18.00,"AR",36.25,-94.52,"1","CX",494.00,10806.00,0.55,0.90,4.31,1012.40,6.94,,"GEN",
4300.00,"Welsh","CAP_GEN_P6139",6139.00,17.00,18.00,"TX",33.05,-94.84,"1","B1",500.00,11212.00,0.54,0.90,4.53,995.79,6.99,,"GEN",
4302.00,"Welsh","CAP_GEN_P6139",6139.00,17.00,18.00,"TX",33.05,-94.84,"3","B1",500.00,11196.00,0.50,0.90,4.52,1031.71,6.88,,"GEN",
4315.00,"Martin Lake","CAP_GEN_P6146",6146.00,1.00,18.00,"TX",32.26,-94.57,"1","C4",800.00,11421.00,0.61,0.90,7.39,1668.41,7.01,,"GEN",
4316.00,"Martin Lake","CAP_GEN_P6146",6146.00,1.00,18.00,"TX",32.26,-94.57,"2","C4",805.00,11245.00,0.56,0.90,7.32,1609.92,7.12,,"GEN",
4317.00,"Martin Lake","CAP_GEN_P6146",6146.00,1.00,18.00,"TX",32.26,-94.57,"3","C4",805.00,11363.00,0.64,0.90,7.39,1649.80,7.05,,"GEN",
4330.00,"Rush Island","CAP_GEN_P6155",6155.00,4.00,9.00,"MO",38.13,-90.26,"1","C1",622.00,9998.00,0.66,0.90,5.02,1078.54,6.73,,"GEN",
4331.00,"Rush Island","CAP_GEN_P6155",6155.00,4.00,9.00,"MO",38.13,-90.26,"2","C1",622.00,9994.00,0.74,0.90,5.02,1075.64,6.74,,"GEN",
4343.00,"Hunter","CAP_GEN_P6165",6165.00,25.00,20.00,"UT",39.17,-111.02,"1","B3",445.99,10351.00,0.69,0.90,3.73,895.90,7.32,,"GEN",
4345.00,"Hunter","CAP_GEN_P6165",6165.00,25.00,20.00,"UT",39.17,-111.02,"2","B3",445.99,10327.00,0.75,0.90,3.72,874.71,7.39,,"GEN",
4348.00,"Hunter","CAP_GEN_P6165",6165.00,25.00,20.00,"UT",39.17,-111.02,"3","B3",471.00,10243.00,0.70,0.90,3.90,907.59,7.27,,"GEN",
4349.00,"Rockport","CAP_GEN_P6166",6166.00,11.00,5.00,"IN",37.92,-87.03,"1","CX",1300.00,10193.00,0.50,0.90,10.71,2072.51,6.41,,"GEN",
4355.00,"Rockport","CAP_GEN_P6166",6166.00,11.00,5.00,"IN",37.92,-87.03,"2","CX",1300.00,10236.00,0.50,0.90,10.76,2068.98,6.41,,"GEN",
632.00,"Port Everglades","CAP_GEN_P617",617.00,2.00,15.00,"FL",26.08,-80.12,"5ST","EC",1237.00,7050.00,0.60,0.90,4.05,1098.75,10.00,,"GEN",
4385.00,"Coronado","CAP_GEN_P6177",6177.00,20.00,21.00,"AZ",34.57,-109.27,"CO1","C4",380.00,10975.00,0.50,0.90,3.37,1654.31,7.58,,"GEN",
4387.00,"Coronado","CAP_GEN_P6177",6177.00,20.00,21.00,"AZ",34.57,-109.27,"CO2","C7",382.00,11008.00,0.50,0.90,3.40,1679.15,7.53,,"GEN",
4389.00,"Coleto Creek","CAP_GEN_P6178",6178.00,1.00,18.00,"TX",28.71,-97.21,"1","B1",655.00,10471.00,0.59,0.90,5.54,1027.46,6.90,,"GEN",
4427.00,"Laramie River Statio","CAP_GEN_P6204",6204.00,24.00,19.00,"WY",42.10,-104.88,"1","C7",559.99,10419.00,0.50,0.90,4.71,1034.46,6.88,,"GEN",
4430.00,"Laramie River Statio","CAP_GEN_P6204",6204.00,24.00,19.00,"WY",42.10,-104.88,"2","C4",569.98,10247.00,0.72,0.90,4.72,1036.68,6.87,,"GEN",
4434.00,"Laramie River Statio","CAP_GEN_P6204",6204.00,24.00,19.00,"WY",42.10,-104.88,"3","CX",569.98,10215.00,0.70,0.90,4.70,1034.46,6.88,,"GEN",
641.00,"Turkey Point","CAP_GEN_P621",621.00,2.00,15.00,"FL",25.43,-80.33,"5CTC","EC",1254.10,7149.00,0.52,0.90,4.17,153.59,1.95,,"GEN",
11676.00,"AES Alamitos Energy","CAP_GEN_P62115",62115.00,22.00,23.00,"CA",33.76,-118.10,"1B","EC",603.00,7050.00,0.38,0.90,1.97,656.32,10.00,,"GEN",
11677.00,"AES Huntington Beach","CAP_GEN_P62116",62116.00,22.00,23.00,"CA",33.64,-117.97,"1S","EC",603.00,7050.00,0.47,0.90,1.97,656.32,10.00,,"GEN",
4446.00,"Merom","CAP_GEN_P6213",6213.00,4.00,5.00,"IN",39.06,-87.51,"1","C7",495.00,10463.00,0.53,0.90,4.18,880.55,7.27,,"GEN",
4447.00,"Merom","CAP_GEN_P6213",6213.00,4.00,5.00,"IN",39.06,-87.51,"2","C7",494.00,10520.00,0.53,0.90,4.20,915.88,7.17,,"GEN",
11734.00,"Blue Water Energy Ce","CAP_GEN_P62192",62192.00,5.00,5.00,"MI",42.77,-82.47,"11","EC",1146.00,6431.00,0.87,0.90,3.42,1042.32,10.00,,"GEN",
11800.00,"Dearborn Energy Cent","CAP_GEN_P62289",62289.00,5.00,5.00,"MI",42.29,-83.23,"GTG-2","EC",26.90,10702.00,0.85,0.90,0.13,87.42,10.00,,"GEN",
4459.00,"Pawnee","CAP_GEN_P6248",6248.00,24.00,20.00,"CO",40.22,-103.68,"1","B7",505.00,11033.00,0.68,0.90,4.50,1909.68,7.12,,"GEN",
4461.00,"Winyah","CAP_GEN_P6249",6249.00,14.00,13.00,"SC",33.33,-79.35,"1","C7",275.00,11061.00,0.50,0.90,2.46,661.13,8.38,,"GEN",
4463.00,"Winyah","CAP_GEN_P6249",6249.00,14.00,13.00,"SC",33.33,-79.35,"2","C7",285.00,11063.00,0.50,0.90,2.55,683.22,8.26,,"GEN",
4465.00,"Winyah","CAP_GEN_P6249",6249.00,14.00,13.00,"SC",33.33,-79.35,"3","C7",285.00,11231.00,0.50,0.90,2.58,667.12,8.35,,"GEN",
4466.00,"Winyah","CAP_GEN_P6249",6249.00,14.00,13.00,"SC",33.33,-79.35,"4","C7",285.00,11281.00,0.50,0.90,2.60,686.75,8.24,,"GEN",
4467.00,"Mayo","CAP_GEN_P6250",6250.00,14.00,13.00,"NC",36.52,-78.89,"1","C7",704.00,12213.00,0.50,0.90,6.95,1155.88,6.56,,"GEN",
4477.00,"Ottumwa","CAP_GEN_P6254",6254.00,3.00,8.00,"IA",41.09,-92.55,"1","B7",712.39,10551.00,0.57,0.90,6.07,1487.56,7.42,,"GEN",
12001.00,"Hill Top Energy Cent","CAP_GEN_P62565",62565.00,11.00,3.00,"PA",39.89,-79.93,"GEN1","EC",620.70,6431.00,0.87,0.90,1.85,670.58,10.00,,"GEN",
13219.00,"CPV Three Rivers Ene","CAP_GEN_P63931",63931.00,12.00,5.00,"IL",41.37,-88.28,"GEN1","EC",1214.00,6431.00,0.87,0.90,3.63,1084.67,10.00,,"GEN",
13307.00,"West Riverside Energ","CAP_GEN_P64020",64020.00,3.00,6.00,"WI",42.58,-89.04,"CTG3","EC",223.58,7050.00,0.37,0.90,0.73,305.15,10.00,,"GEN",
13309.00,"West Riverside Energ","CAP_GEN_P64020",64020.00,3.00,6.00,"WI",42.58,-89.04,"CTG4","EC",221.99,7050.00,0.37,0.90,0.72,303.42,10.00,,"GEN",
13313.00,"West Riverside Energ","CAP_GEN_P64020",64020.00,3.00,6.00,"WI",42.58,-89.04,"STG2","EC",254.88,7050.00,0.37,0.90,0.83,338.56,10.00,,"GEN",
684.00,"Lansing Smith","CAP_GEN_P643",643.00,15.00,15.00,"FL",30.26,-85.70,"3A","EC",660.00,7068.00,0.89,0.90,2.17,151.92,2.15,,"GEN",
692.00,"Big Bend","CAP_GEN_P645",645.00,2.00,15.00,"FL",27.79,-82.40,"ST4","C7",437.00,11375.00,0.50,0.90,4.02,791.53,7.64,,"GEN",
4577.00,"Antelope Valley","CAP_GEN_P6469",6469.00,19.00,7.00,"ND",47.37,-101.83,"1","B7",450.00,11408.00,0.73,0.90,4.15,975.34,7.05,,"GEN",
4578.00,"Antelope Valley","CAP_GEN_P6469",6469.00,19.00,7.00,"ND",47.37,-101.83,"2","B7",450.00,11361.00,0.77,0.90,4.13,973.46,7.06,,"GEN",
4582.00,"Intermountain Power","CAP_GEN_P6481",6481.00,22.00,20.00,"UT",39.51,-112.58,"1","B3",900.00,9875.00,0.50,0.90,7.18,1598.13,7.14,,"GEN",
4583.00,"Intermountain Power","CAP_GEN_P6481",6481.00,22.00,20.00,"UT",39.51,-112.58,"2","B3",900.00,9894.00,0.50,0.90,7.20,1615.97,7.11,,"GEN",
4651.00,"R D Green","CAP_GEN_P6639",6639.00,4.00,16.00,"KY",37.64,-87.50,"1","C4",231.00,11335.00,0.59,0.90,2.11,606.75,8.72,,"GEN",
4652.00,"R D Green","CAP_GEN_P6639",6639.00,4.00,16.00,"KY",37.64,-87.50,"2","C4",223.00,11266.00,0.54,0.90,2.03,600.79,8.76,,"GEN",
714.00,"John R Kelly","CAP_GEN_P664",664.00,2.00,15.00,"FL",29.64,-82.32,"8.2","EC",109.50,6431.00,0.87,0.90,0.32,171.22,10.00,,"GEN",
4653.00,"Independence Steam E","CAP_GEN_P6641",6641.00,6.00,18.00,"AR",35.67,-91.40,"1","C1",821.66,10432.00,0.50,0.90,6.93,1636.24,7.07,,"GEN",
4660.00,"Independence Steam E","CAP_GEN_P6641",6641.00,6.00,18.00,"AR",35.67,-91.40,"2","C1",841.99,10442.00,0.50,0.90,7.11,1638.09,7.07,,"GEN",
4677.00,"Louisa","CAP_GEN_P6664",6664.00,3.00,8.00,"IA",41.31,-91.09,"1","B7",746.07,10757.00,0.54,0.90,6.49,1441.84,7.45,,"GEN",
721.00,"Northside Generating","CAP_GEN_P667",667.00,2.00,15.00,"FL",30.41,-81.55,"1","B3",293.00,10438.00,0.50,0.90,2.47,377.82,10.00,,"GEN",
4218.00,"Big Stone","CAP_GEN_P6098",6098.00,3.00,7.00,"SD",45.30,-96.51,"1","B7",473.98,10268.00,0.50,0.90,3.93,930.93,7.19,,"GEN",
4233.00,"Wyodak","CAP_GEN_P6101",6101.00,25.00,19.00,"WY",44.29,-105.38,"1","B7",332.00,12722.00,0.69,0.90,3.41,817.96,7.58,,"GEN",
10770.00,"Hickory Run Energy S","CAP_GEN_P61028",61028.00,10.00,3.00,"PA",40.99,-80.43,"CTG1","EC",943.40,7050.00,0.71,0.90,3.09,909.18,10.00,,"GEN",
10775.00,"Birdsboro Power","CAP_GEN_P61035",61035.00,10.00,3.00,"PA",40.26,-75.80,"GEN1","EC",485.00,7050.00,0.81,0.90,1.59,557.31,10.00,,"GEN",
4246.00,"Fort St Vrain","CAP_GEN_P6112",6112.00,24.00,20.00,"CO",40.24,-104.87,"1","EC",685.00,7900.00,0.54,0.90,2.51,343.32,2.29,,"GEN",
4248.00,"Gibson","CAP_GEN_P6113",6113.00,4.00,5.00,"IN",38.37,-87.76,"1","C7",630.00,10573.00,0.54,0.90,5.38,1022.37,6.91,,"GEN",
4250.00,"Gibson","CAP_GEN_P6113",6113.00,4.00,5.00,"IN",38.37,-87.76,"2","C7",630.00,10791.00,0.52,0.90,5.49,1072.35,6.77,,"GEN",
4252.00,"Gibson","CAP_GEN_P6113",6113.00,4.00,5.00,"IN",38.37,-87.76,"3","C7",630.00,10845.00,0.50,0.90,5.52,1083.65,6.74,,"GEN",
4254.00,"Gibson","CAP_GEN_P6113",6113.00,4.00,5.00,"IN",38.37,-87.76,"4","C7",622.00,10638.00,0.50,0.90,5.35,1002.27,6.97,,"GEN",
4256.00,"Gibson","CAP_GEN_P6113",6113.00,4.00,5.00,"IN",38.37,-87.76,"5","C7",620.00,10819.00,0.50,0.90,5.42,1083.48,6.74,,"GEN",
620.00,"Fort Myers","CAP_GEN_P612",612.00,2.00,15.00,"FL",26.69,-81.78,"2A","EC",1186.50,7230.00,0.65,0.90,3.99,152.38,1.98,,"GEN",
625.00,"Fort Myers","CAP_GEN_P612",612.00,2.00,15.00,"FL",26.69,-81.78,"ST1","EC",615.00,7230.00,0.65,0.90,2.06,126.17,1.98,,"GEN",
10915.00,"Killingly Energy Cen","CAP_GEN_P61239",61239.00,7.00,1.00,"CT",41.86,-71.91,"KEC","EC",381.90,6431.00,0.87,0.90,1.14,464.26,10.00,,"GEN",
10916.00,"Killingly Energy Cen","CAP_GEN_P61239",61239.00,7.00,1.00,"CT",41.86,-71.91,"KEC2","EC",262.90,6431.00,0.87,0.90,0.78,346.95,10.00,,"GEN",
627.00,"Lauderdale","CAP_GEN_P613",613.00,2.00,15.00,"FL",26.06,-80.19,"7GT1","EC",771.20,6431.00,0.87,0.90,2.30,786.53,10.00,,"GEN",
630.00,"Lauderdale","CAP_GEN_P613",613.00,2.00,15.00,"FL",26.06,-80.19,"ST7","EC",391.80,6431.00,0.87,0.90,1.17,473.50,10.00,,"GEN",
10980.00,"Long Ridge Energy Ge","CAP_GEN_P61322",61322.00,11.00,4.00,"OH",39.70,-80.84,"HPPP1","EC",485.00,6431.00,0.87,0.90,1.45,557.31,10.00,,"GEN",
4292.00,"A B Brown","CAP_GEN_P6137",6137.00,4.00,5.00,"IN",37.90,-87.71,"1","B5",245.00,11318.00,0.51,0.90,2.24,617.89,8.65,,"GEN",
4390.00,"Fayette Power Projec","CAP_GEN_P6179",6179.00,1.00,18.00,"TX",29.91,-96.75,"1","C4",590.00,10612.00,0.68,0.90,5.06,1090.82,6.69,,"GEN",
4394.00,"Fayette Power Projec","CAP_GEN_P6179",6179.00,1.00,18.00,"TX",29.91,-96.75,"2","C4",590.00,10625.00,0.69,0.90,5.07,1110.93,6.67,,"GEN",
4398.00,"Fayette Power Projec","CAP_GEN_P6179",6179.00,1.00,18.00,"TX",29.91,-96.75,"3","C4",435.00,10614.00,0.75,0.90,3.73,959.95,7.13,,"GEN",
4399.00,"Oak Grove (TX)","CAP_GEN_P6180",6180.00,1.00,18.00,"TX",31.18,-96.48,"OG1","B5",855.00,10269.00,0.87,0.90,7.10,1697.62,6.96,,"GEN",
4400.00,"Oak Grove (TX)","CAP_GEN_P6180",6180.00,1.00,18.00,"TX",31.18,-96.48,"OG2","B5",855.00,10319.00,0.84,0.90,7.13,1678.21,7.00,,"GEN",
4401.00,"J T Deely","CAP_GEN_P6181",6181.00,1.00,18.00,"TX",29.30,-98.32,"1","B1",420.00,11140.00,0.50,0.90,3.78,865.00,7.32,,"GEN",
4402.00,"J T Deely","CAP_GEN_P6181",6181.00,1.00,18.00,"TX",29.30,-98.32,"2","B1",420.00,11140.00,0.50,0.90,3.78,862.69,7.32,,"GEN",
4403.00,"San Miguel","CAP_GEN_P6183",6183.00,1.00,18.00,"TX",28.70,-98.47,"1","C4",391.00,12860.00,0.66,0.90,4.06,894.54,7.32,,"GEN",
636.00,"Riviera","CAP_GEN_P619",619.00,2.00,15.00,"FL",26.76,-80.05,"5ST","EC",1290.00,7050.00,0.55,0.90,4.23,434.54,1.90,,"GEN",
4412.00,"Brame Energy Center","CAP_GEN_P6190",6190.00,6.00,18.00,"LA",31.39,-92.71,"2","B1",495.90,10991.00,0.50,0.90,4.40,928.37,7.20,,"GEN",
4416.00,"Harrington","CAP_GEN_P6193",6193.00,17.00,18.00,"TX",35.29,-101.74,"1","C1",339.00,10921.00,0.50,0.90,2.99,743.62,7.95,,"GEN",
4417.00,"Harrington","CAP_GEN_P6193",6193.00,17.00,18.00,"TX",35.29,-101.74,"2","B1",339.00,10648.00,0.52,0.90,2.91,720.02,8.06,,"GEN",
