PLANT_NAME,EMM_REGION,PLANT_CODE,STATE,LAT,LON,UID,IGRP,SUM_CAP,HEATRATE,CF,FuelRegion,GROUP,CCSROV,CCSF,CCSV,CCSHR,old22emm
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,1C,5286,156,7397,0.488,99,Gas,743.5,0,2.99,8718.8,2
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,1ST,5286,233,7397,0.488,99,Gas,743.5,0,2.99,8718.8,2
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,2A,5286,156,7397,0.488,99,Gas,667.1,0,2.78,8718.8,2
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,2B,5286,156,7397,0.488,99,Gas,667.1,0,2.78,8718.8,2
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,2C,5286,156,7397,0.488,99,Gas,667.1,0,2.78,8718.8,2
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,2D,5286,156,7397,0.488,99,Gas,667.1,0,2.78,8718.8,2
H L Culbreath Baysid,2,7873,FL,82.423,-27.907,2ST,5286,305,7397,0.488,99,Gas,667.1,0,2.78,8718.8,2
Terry Bundy Generati,19,7887,NE,96.613,-40.91,1,5296,28.6,9291,0.063,99,Gas,1300,0,5.32,11476.4,4
Terry Bundy Generati,19,7887,NE,96.613,-40.91,2,5297,47,9291,0.063,99,Gas,1300,0,5.32,11476.4,4
Terry Bundy Generati,19,7887,NE,96.613,-40.91,3,5297,47,9291,0.063,99,Gas,1300,0,5.32,11476.4,4
E B Harris Electric,15,7897,AL,86.574,-32.381,CT1A,5303,181.1,7176,0.514,99,Gas,596.9,0,2.57,8413.4,14
E B Harris Electric,15,7897,AL,86.574,-32.381,CT1B,5303,181.1,7176,0.514,99,Gas,596.9,0,2.57,8413.4,14
E B Harris Electric,15,7897,AL,86.574,-32.381,CT2A,5303,180.3,7176,0.514,99,Gas,596.9,0,2.57,8413.4,14
E B Harris Electric,15,7897,AL,86.574,-32.381,CT2B,5303,180.3,7176,0.514,99,Gas,596.9,0,2.57,8413.4,14
E B Harris Electric,15,7897,AL,86.574,-32.381,ST1,5303,276,7176,0.514,99,Gas,596.9,0,2.57,8413.4,14
E B Harris Electric,15,7897,AL,86.574,-32.381,ST2,5303,274.9,7176,0.514,99,Gas,596.9,0,2.57,8413.4,14
Sand Hill,1,7900,TX,97.613,-30.21,5A,5305,161,7749,0.411,99,Gas,805.1,0,3.35,9212.1,1
Sand Hill,1,7900,TX,97.613,-30.21,5C,5305,151,7749,0.411,99,Gas,805.1,0,3.35,9212.1,1
Chattahoochee Energy,15,7917,GA,85.039,-33.407,1,5322,143.2,7119,0.634,99,Gas,665.6,0,2.76,8335.2,14
Chattahoochee Energy,15,7917,GA,85.039,-33.407,2,5322,143.6,7119,0.634,99,Gas,665.6,0,2.76,8335.2,14
Chattahoochee Energy,15,7917,GA,85.039,-33.407,3,5322,158.7,7119,0.634,99,Gas,665.6,0,2.76,8335.2,14
Coyote Springs II,23,7931,OR,119.674,-45.848,1,5346,162,7050,0.578,99,Gas,863.5,0,3.25,8240.7,21
Coyote Springs II,23,7931,OR,119.674,-45.848,2,5346,93.7,7050,0.578,99,Gas,863.5,0,3.25,8240.7,21
Wansley Unit 9,15,7946,GA,85.04,-33.408,CT1,5356,146.1,7272,0.386,99,Gas,692.7,0,2.7,8545.7,14
Wansley Unit 9,15,7946,GA,85.04,-33.408,CT2,5356,145.2,7272,0.386,99,Gas,692.7,0,2.7,8545.7,14
Wansley Unit 9,15,7946,GA,85.04,-33.408,ST1,5356,202.1,7272,0.386,99,Gas,692.7,0,2.7,8545.7,14
Greater Des Moines,4,7985,IA,93.528,-41.556,GT1,5382,159.1,7615,0.057,99,Gas,645.8,0,2.92,9023.3,4
Greater Des Moines,4,7985,IA,93.528,-41.556,GT2,5382,156.9,7615,0.057,99,Gas,645.8,0,2.92,9023.3,4
Greater Des Moines,4,7985,IA,93.528,-41.556,ST1,5382,176.6,7615,0.057,99,Gas,645.8,0,2.92,9023.3,4
West Campus Cogenera,3,7991,WI,89.425,-43.075,1,5387,31.5,11620,0.208,99,Gas,1175.1,0,6.24,15252.5,3
West Campus Cogenera,3,7991,WI,89.425,-43.075,CT2,5387,32.9,11620,0.208,99,Gas,1175.1,0,6.24,15252.5,3
West Campus Cogenera,3,7991,WI,89.425,-43.075,STG1,5387,55.3,11620,0.208,99,Gas,1175.1,0,6.24,15252.5,3
Grays Harbor Energy,23,7999,WA,123.48,-46.969,CT1,5391,165,7461,0.231,99,Gas,593.7,0,2.67,8807.9,21
Grays Harbor Energy,23,7999,WA,123.48,-46.969,CT2,5391,172,7461,0.231,99,Gas,593.7,0,2.67,8807.9,21
Grays Harbor Energy,23,7999,WA,123.48,-46.969,ST1,5391,300,7461,0.231,99,Gas,593.7,0,2.67,8807.9,21
Beatrice,19,8000,NE,96.808,-40.33,CT1,5392,69,8457,0.095,99,Gas,970.2,0,3.89,10230.2,4
Beatrice,19,8000,NE,96.808,-40.33,CT2,5392,68,8457,0.095,99,Gas,970.2,0,3.89,10230.2,4
Beatrice,19,8000,NE,96.808,-40.33,ST1,5392,83,8457,0.095,99,Gas,970.2,0,3.89,10230.2,4
Emery Station,4,8031,IA,93.292,-43.094,11,5432,137.4,7271,0.206,99,Gas,644.5,0,2.72,8544.3,4
Emery Station,4,8031,IA,93.292,-43.094,12,5432,141.1,7271,0.206,99,Gas,644.5,0,2.72,8544.3,4
Emery Station,4,8031,IA,93.292,-43.094,ST1,5432,231.3,7271,0.206,99,Gas,644.5,0,2.72,8544.3,4
Comanche (OK),17,8059,OK,98.324,-34.543,1G1,5458,78,9349,0.29,99,Gas,1026.9,0,4.09,11565,18
Comanche (OK),17,8059,OK,98.324,-34.543,1G2,5458,78,9349,0.29,99,Gas,1026.9,0,4.09,11565,18
Comanche (OK),17,8059,OK,98.324,-34.543,1S,5458,104,9349,0.29,99,Gas,1026.9,0,4.09,11565,18
Santan,20,8068,AZ,111.75,-33.333,ST1,5472,92,9463,0.09,99,Gas,1664.8,0,5.37,11740,19
Santan,20,8068,AZ,111.75,-33.333,ST2,5472,92,9405,0.106,99,Gas,1627.6,0,5.41,11650.8,19
Santan,20,8068,AZ,111.75,-33.333,ST3,5472,92,9401,0.104,99,Gas,1603.5,0,5.46,11644.7,19
Santan,20,8068,AZ,111.75,-33.333,ST4,5472,92,9408,0.108,99,Gas,1616.1,0,5.44,11655.4,19
Santan,20,8068,AZ,111.75,-33.333,ST5A,5472,151,7535,0.327,99,Gas,1664.8,0,4.28,8911.2,19
Santan,20,8068,AZ,111.75,-33.333,ST5B,5472,151,7535,0.327,99,Gas,1664.8,0,4.28,8911.2,19
Santan,20,8068,AZ,111.75,-33.333,ST5S,5472,280,7535,0.327,99,Gas,824.5,0,3.34,8911.2,19
Santan,20,8068,AZ,111.75,-33.333,ST6A,5472,151,7535,0.327,99,Gas,1627.6,0,4.34,8911.2,19
Santan,20,8068,AZ,111.75,-33.333,ST6S,5472,126,7535,0.327,99,Gas,1627.6,0,4.34,8911.2,19
Beaver,23,8073,OR,123.174,-46.172,1,5478,54,10697,0.044,99,Gas,837.6,0,4.02,13700.8,21
Beaver,23,8073,OR,123.174,-46.172,2,5478,54,10697,0.044,99,Gas,837.6,0,4.02,13700.8,21
Beaver,23,8073,OR,123.174,-46.172,3,5478,54,10697,0.044,99,Gas,837.6,0,4.02,13700.8,21
Beaver,23,8073,OR,123.174,-46.172,4,5478,54,10697,0.044,99,Gas,837.6,0,4.02,13700.8,21
Beaver,23,8073,OR,123.174,-46.172,5,5478,54,10697,0.044,99,Gas,837.6,0,4.02,13700.8,21
Beaver,23,8073,OR,123.174,-46.172,6,5478,54,10697,0.044,99,Gas,837.6,0,4.02,13700.8,21
Beaver,23,8073,OR,123.174,-46.172,7,5479,139,10697,0.044,99,Gas,837.6,0,4.02,13700.8,21
NRG Energy Center Do,10,10030,DE,75.547,-39.15,COG1,5540,16,8358,0.429,99,Gas,9999,0,0,10085.7,9
Gilroy Power Plant,21,10034,CA,121.537,-37,GEN1,5542,85,8753,0.134,99,Gas,1304.3,0,4.97,10666.6,20
Pedricktown Cogen Pl,10,10099,NJ,75.424,-39.767,GEN1,5567,80.3,8428,0.262,99,Gas,1215.8,0,4.68,10187.8,9
Fresno Cogen Partner,21,10156,CA,120.1,-36.617,GEN2,5586,6,8548,0.03,99,Gas,9999,0,0,10363.7,20
Carson Cogeneration,22,10169,CA,118.249,-33.876,GEN2,5591,8,8902,0.077,99,Gas,9999,0,0,10888.7,20
"EPCOR, Castleton Fac",9,10190,NY,73.743,-42.538,GEN2,5598,25,9546,0.262,99,Gas,9999,0,0,11868,8
King City Power Plan,21,10294,CA,121.128,-36.225,GTG,5620,73,10301,0.432,99,Gas,1264,0,5.78,13057.8,20
Bellingham Cogenerat,7,10307,MA,71.483,-42.093,CT1,5623,102,8056,0.438,99,Gas,1116.5,0,3.49,9649.2,5
Bellingham Cogenerat,7,10307,MA,71.483,-42.093,CT2,5623,102,8056,0.438,99,Gas,1116.5,0,3.49,9649.2,5
Bellingham Cogenerat,7,10307,MA,71.483,-42.093,ST1,5624,60,8056,0.21,99,Gas,1116.5,0,3.49,9649.2,5
Sayreville Cogenerat,10,10308,NJ,74.344,-40.439,CT1,5625,112,8456,0.483,99,Gas,1054.1,0,3.72,10228.8,9
Sayreville Cogenerat,10,10308,NJ,74.344,-40.439,CT2,5625,112,8456,0.483,99,Gas,1054.1,0,3.72,10228.8,9
Sayreville Cogenerat,10,10308,NJ,74.344,-40.439,ST1,5625,68,8456,0.483,99,Gas,1054.1,0,3.72,10228.8,9
Foster Wheeler Marti,21,10342,CA,122.059,-38.024,TG1,5633,35,9875,0.803,99,Gas,1407.5,0,5.66,12380.8,20
Foster Wheeler Marti,21,10342,CA,122.059,-38.024,TG2,5633,35,9875,0.803,99,Gas,1407.5,0,5.66,12380.8,20
Foster Wheeler Marti,21,10342,CA,122.059,-38.024,TG3,5633,33.501,9875,0.803,99,Gas,1407.5,0,5.66,12380.8,20
Greenleaf 1 Power Pl,21,10350,CA,121.696,-39.053,GEN2,5638,8,13049,0.076,99,Gas,9999,0,0,17813,20
Kingsburg Cogen,21,10405,CA,119.579,-36.54,GEN1,5669,22,11480,0.185,99,Gas,9999,0,0,15012.2,20
Kingsburg Cogen,21,10405,CA,119.579,-36.54,GEN2,5669,11.8,11480,0.185,99,Gas,9999,0,0,15012.2,20
Algonquin Windsor Lo,7,10567,CT,72.626,-41.923,GTG2,5724,13,10654,0.183,99,Gas,9999,0,0,13630.3,5
Algonquin Windsor Lo,7,10567,CT,72.626,-41.923,STG,5724,16,10654,0.183,99,Gas,9999,0,0,13630.3,5
CH Resources Beaver,9,10617,NY,75.434,-43.886,GEN1,5733,52.9,11277,0.004,99,Gas,1375.2,0,6.89,14667,8
Carthage Energy LLC,9,10620,NY,75.623,-43.984,GEN2,5735,21,9669,0.02,99,Gas,9999,0,0,12058.7,8
CH Resources Syracus,9,10621,NY,76.214,-43.066,GEN1,5736,54.8,8486,0.027,99,Gas,1390.7,0,5.23,10272.7,8
CH Resources Syracus,9,10621,NY,76.214,-43.066,GEN2,5736,32.2,8486,0.027,99,Gas,1390.7,0,5.23,10272.7,8
Hopewell Cogeneratio,13,10633,VA,77.281,-37.292,GT1,5740,94.1,9551,0.443,99,Gas,957.7,0,3.82,11875.7,16
Hopewell Cogeneratio,13,10633,VA,77.281,-37.292,GT2,5740,94.1,9551,0.443,99,Gas,957.7,0,3.82,11875.7,16
Hopewell Cogeneratio,13,10633,VA,77.281,-37.292,GT3,5740,94.1,9551,0.443,99,Gas,957.7,0,3.82,11875.7,16
Hopewell Cogeneratio,13,10633,VA,77.281,-37.292,ST1,5741,96,9551,0.443,99,Gas,957.7,0,3.82,11875.7,16
CES Placerita Power,22,10677,CA,118.5,-34.38,UNT3,5761,23,9947,0,99,Gas,9999,0,0,12494.2,20
Brush Generation Fac,24,10682,CO,103.631,-40.242,GT1,5763,25,9946,0.027,99,Gas,9999,0,0,12492.6,22
Brush Generation Fac,24,10682,CO,103.631,-40.242,GT4,5765,25,9946,0.027,99,Gas,9999,0,0,12492.6,22
Brush Generation Fac,24,10682,CO,103.631,-40.242,GT5,5765,25,9946,0.027,99,Gas,9999,0,0,12492.6,22
Brush Generation Fac,24,10682,CO,103.631,-40.242,ST4,5765,90,9946,0.027,99,Gas,1684.2,0,6.04,12492.6,22
Selkirk Cogen,9,10725,NY,73.859,-42.574,GEN1,5774,67.801,8985,0.32,99,Gas,1685.9,0,5.7,11013.1,8
Selkirk Cogen,9,10725,NY,73.859,-42.574,GEN2,5775,8.501,8985,0.32,99,Gas,1685.9,0,5.7,11013.1,8
Selkirk Cogen,9,10725,NY,73.859,-42.574,GEN3,5776,78.599,8985,0.32,99,Gas,904.3,0,3.84,11013.1,8
Selkirk Cogen,9,10725,NY,73.859,-42.574,GEN4,5776,78.599,8985,0.32,99,Gas,904.3,0,3.84,11013.1,8
Selkirk Cogen,9,10725,NY,73.859,-42.574,GEN5,5777,122.501,8985,0.32,99,Gas,904.3,0,3.84,11013.1,8
Masspower,7,10726,MA,72.523,-42.158,GEN1,5778,83,8560,0.381,99,Gas,935.3,0,3.84,10381.3,5
Masspower,7,10726,MA,72.523,-42.158,GEN2,5778,83,8560,0.381,99,Gas,935.3,0,3.84,10381.3,5
Masspower,7,10726,MA,72.523,-42.158,GEN3,5778,79,8560,0.381,99,Gas,935.3,0,3.84,10381.3,5
Clear Lake Cogenerat,1,10741,TX,95.067,-29.626,G102,5786,100,10814,0.137,99,Gas,1026.3,0,4.11,13893.3,1
Clear Lake Cogenerat,1,10741,TX,95.067,-29.626,G103,5786,100,10814,0.137,99,Gas,1026.3,0,4.11,13893.3,1
Clear Lake Cogenerat,1,10741,TX,95.067,-29.626,G104,5786,100,10814,0.137,99,Gas,1026.3,0,4.11,13893.3,1
Clear Lake Cogenerat,1,10741,TX,95.067,-29.626,S101,5786,50.3,10814,0.137,99,Gas,1026.3,0,4.11,13893.3,1
Clear Lake Cogenerat,1,10741,TX,95.067,-29.626,S102,5786,12.1,10814,0.137,99,Gas,1026.3,0,4.11,13893.3,1
Midland Cogeneration,5,10745,MI,84.224,-43.586,BP15,5789,13.4,9949,0.335,99,Gas,9999,0,0,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT10,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT11,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT12,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT13,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT14,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT3,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT4,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT5,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT6,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT7,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT8,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,GT9,5789,88,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,ST1,5789,410,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Midland Cogeneration,5,10745,MI,84.224,-43.586,ST2,5789,380,9949,0.335,99,Gas,803.8,0,3.48,12497.3,10
Camden Cogen LP,10,10751,NJ,75.119,-39.918,GEN1,5791,87.9,8787,0.195,99,Gas,1186.2,0,4.45,10717.1,9
Camden Cogen LP,10,10751,NJ,75.119,-39.918,GEN2,5792,57.1,8787,0.265,99,Gas,1186.2,0,4.45,10717.1,9
Rifle Generating Sta,24,10755,CO,107.73,-39.517,GT2,5795,13,8912,0,99,Gas,9999,0,0,10903.6,22
Rifle Generating Sta,24,10755,CO,107.73,-39.517,GT3,5795,13,8912,0,99,Gas,9999,0,0,10903.6,22
Rifle Generating Sta,24,10755,CO,107.73,-39.517,GT4,5795,13,8912,0,99,Gas,9999,0,0,10903.6,22
Las Vegas Generating,20,10761,NV,115.122,-36.232,GEN2,5797,9,8374,0.096,99,Gas,9999,0,0,10109,19
Kenilworth Energy Fa,10,10805,NJ,74.274,-40.678,GEN2,5821,9,12498,0.558,99,Gas,9999,0,0,16801.9,9
NTC/MCRD Energy Faci,22,10810,CA,117.208,-32.735,GEN2,5826,4.4,10579,0.754,99,Gas,9999,0,0,13507.8,20
Naval Station Energy,22,10811,CA,117.122,-32.679,GEN1,5827,36.7,10514,0.762,99,Gas,1949.4,0,7.55,13402,20
Naval Station Energy,22,10811,CA,117.122,-32.679,GEN2,5827,9.8,10514,0.762,99,Gas,1949.4,0,7.55,13402,20
Naval Station Energy,22,10811,CA,117.122,-32.679,GEN3,5827,4.8,10514,0.762,99,Gas,1949.4,0,7.55,13402,20
North Island Energy,22,10812,CA,117.19,-32.705,GEN2,5828,7,9732,0.775,99,Gas,9999,0,0,12156.8,20
Ada Cogeneration LP,5,10819,MI,85.494,-42.963,GEN1,5831,22,10421,0.614,99,Gas,9999,0,0,13251.3,10
Ada Cogeneration LP,5,10819,MI,85.494,-42.963,GEN2,5831,8,10421,0.614,99,Gas,9999,0,0,13251.3,10
Pittsfield Generatin,7,50002,MA,73.218,-42.456,GEN1,5857,35.2,9048,0.177,99,Gas,1192.1,0,4.44,11107.9,5
Pittsfield Generatin,7,50002,MA,73.218,-42.456,GEN2,5857,35.2,9048,0.177,99,Gas,1192.1,0,4.44,11107.9,5
Pittsfield Generatin,7,50002,MA,73.218,-42.456,GEN3,5857,35.2,9048,0.177,99,Gas,1192.1,0,4.44,11107.9,5
Pittsfield Generatin,7,50002,MA,73.218,-42.456,GEN4,5858,45.8,9048,0.177,99,Gas,1192.1,0,4.44,11107.9,5
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,GTG1,5860,95.2,9275,0.555,99,Gas,841.6,0,4.19,11452,9
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,GTG2,5860,95.2,9275,0.555,99,Gas,844.2,0,4.18,11452,9
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,GTG3,5860,95.2,9275,0.555,99,Gas,991.6,0,4.71,11452,9
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,GTG4,5860,95.2,9275,0.555,99,Gas,991.6,0,4.71,11452,9
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,GTG5,5860,95.2,9275,0.555,99,Gas,991.6,0,4.71,11452,9
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,GTG6,5860,145.3,9275,0.555,99,Gas,991.6,0,4.71,11452,9
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,STG1,5861,95.2,9275,0.555,99,Gas,841.6,0,4.19,11452,9
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,STG2,5861,95.2,9275,0.555,99,Gas,844.2,0,4.18,11452,9
Linden Cogen Plant,10,50006,NJ,74.216,-40.632,STG3,5861,95.1,9275,0.555,99,Gas,991.6,0,4.71,11452,9
Paris Energy Center,1,50109,TX,95.558,-33.697,GEN1,5879,78,8795,0.188,99,Gas,1123.4,0,3.84,10729,1
Paris Energy Center,1,50109,TX,95.558,-33.697,GEN2,5879,80,8795,0.188,99,Gas,1123.4,0,3.84,10729,1
Paris Energy Center,1,50109,TX,95.558,-33.697,GEN3,5880,78,8795,0.188,99,Gas,1123.4,0,3.84,10729,1
CCI Signal Hill LLC,1,50127,TX,98.589,-33.863,GTA,5884,19.7,11461,0.024,99,Gas,9999,0,0,14979.7,1
CCI Signal Hill LLC,1,50127,TX,98.589,-33.863,GTB,5884,19.7,11461,0.024,99,Gas,9999,0,0,14979.7,1
CCI Signal Hill LLC,1,50127,TX,98.589,-33.863,GTC,5884,19.7,11461,0.024,99,Gas,9999,0,0,14979.7,1
CCI Signal Hill LLC,1,50127,TX,98.589,-33.863,STD,5884,17,11461,0.024,99,Gas,9999,0,0,14979.7,1
Bethpage Power Plant,8,50292,NY,73.499,-40.747,GEN1,5933,22.2,8975,0.375,99,Gas,1981,0,6.46,10998.1,7
Bethpage Power Plant,8,50292,NY,73.499,-40.747,GEN2,5933,22.2,8975,0.375,99,Gas,1981,0,6.46,10998.1,7
Bethpage Power Plant,8,50292,NY,73.499,-40.747,GEN3,5933,10.6,8975,0.375,99,Gas,1981,0,6.46,10998.1,7
Bethpage Power Plant,8,50292,NY,73.499,-40.747,GEN6,5936,49,8975,0.375,99,Gas,1542.7,0,5.54,10998.1,7
Bethpage Power Plant,8,50292,NY,73.499,-40.747,GEN7,5936,33,8975,0.375,99,Gas,1542.7,0,5.54,10998.1,7
Newark Bay Cogenerat,10,50385,NJ,74.13,-40.72,GEN1,5965,36.3,8185,0.322,99,Gas,1279.2,0,4.39,9834.9,9
Newark Bay Cogenerat,10,50385,NJ,74.13,-40.72,GEN2,5965,36.3,8185,0.322,99,Gas,1279.2,0,4.39,9834.9,9
Newark Bay Cogenerat,10,50385,NJ,74.13,-40.72,GEN3,5965,47.6,8185,0.322,99,Gas,1279.2,0,4.39,9834.9,9
Indeck Silver Spring,9,50449,NY,78.077,-42.654,GEN2,5982,14.9,9660,0.229,99,Gas,9999,0,0,12044.7,8
Indeck Oswego Energy,9,50450,NY,76.493,-43.472,GEN2,5984,13.5,9326,0.186,99,Gas,9999,0,0,11529.8,8
Indeck Yerkes Energy,9,50451,NY,78.918,-42.967,GEN2,5985,15.4,10100,0.262,99,Gas,9999,0,0,12736.5,8
Indeck Corinth Energ,9,50458,NY,73.813,-43.25,GEN1,5986,75.4,8231,0.651,99,Gas,1210.6,0,4.39,9901.4,8
Indeck Corinth Energ,9,50458,NY,73.813,-43.25,GEN2,5987,55.7,8231,0.651,99,Gas,1210.6,0,4.39,9901.4,8
Bayonne Cogen Plant,10,50497,NJ,74.112,-40.655,GTG1,5993,36.9,9624,0.268,99,Gas,1201.4,0,4.65,11988.8,9
Bayonne Cogen Plant,10,50497,NJ,74.112,-40.655,GTG2,5993,36.9,9624,0.268,99,Gas,1201.4,0,4.65,11988.8,9
Bayonne Cogen Plant,10,50497,NJ,74.112,-40.655,GTG3,5993,36.9,9624,0.268,99,Gas,1201.4,0,4.65,11988.8,9
Capital District Ene,7,50498,CT,72.693,-41.764,STG,5996,23.3,11607,0.17,99,Gas,9999,0,0,15230.1,5
Harbor Cogen,22,50541,CA,118.23,-33.777,GEN1,6006,80.8,11346,0.023,99,Gas,1468.5,0,6.43,14783.9,20
Harbor Cogen,22,50541,CA,118.23,-33.777,ST1,6006,9.9,11346,0.023,99,Gas,9999,0,0,14783.9,20
Harbor Cogen,22,50541,CA,118.23,-33.777,ST2,6006,11,11346,0.023,99,Gas,9999,0,0,14783.9,20
Rosemary Power Stati,14,50555,NC,77.659,-36.452,GEN1,6011,75,9645,0.065,99,Gas,1247.3,0,4.78,12021.4,16
Rosemary Power Stati,14,50555,NC,77.659,-36.452,GEN3,6012,54,9732,0.065,99,Gas,1247.3,0,4.82,12156.8,16
Oklahoma Cogeneratio,17,50558,OK,97.625,-35.44,GT01,6013,67.3,8394,0.06,99,Gas,1421.5,0,4.7,10138.2,18
Eagle Point Power Ge,10,50561,NJ,75.159,-39.875,GTG1,6015,85,9286,0.129,99,Gas,958.5,0,4.52,11468.8,9
Eagle Point Power Ge,10,50561,NJ,75.159,-39.875,GTG2,6015,85,9286,0.129,99,Gas,958.5,0,4.52,11468.8,9
JM Shafer Generating,24,50707,CO,104.774,-40.099,LMA,6057,31.8,9763,0.297,99,Gas,1239.8,0,5.13,12205.3,22
JM Shafer Generating,24,50707,CO,104.774,-40.099,LMB,6057,31.8,9763,0.297,99,Gas,1239.8,0,5.13,12205.3,22
JM Shafer Generating,24,50707,CO,104.774,-40.099,LMC,6057,31.8,9763,0.297,99,Gas,1239.8,0,5.13,12205.3,22
JM Shafer Generating,24,50707,CO,104.774,-40.099,LMD,6057,31.8,9763,0.297,99,Gas,1239.8,0,5.13,12205.3,22
JM Shafer Generating,24,50707,CO,104.774,-40.099,LME,6057,31.8,9763,0.297,99,Gas,1239.8,0,5.13,12205.3,22
JM Shafer Generating,24,50707,CO,104.774,-40.099,STA,6057,52,9763,0.297,99,Gas,1372.4,0,5.45,12205.3,22
JM Shafer Generating,24,50707,CO,104.774,-40.099,STB,6057,52,9763,0.297,99,Gas,1372.4,0,5.45,12205.3,22
Sterling Power Plant,9,50744,NY,75.601,-43.08,GEN2,6066,16,8836,0.044,99,Gas,9999,0,0,10790.1,8
Agnews Power Plant,21,50748,CA,121.927,-37.406,GEN2,6068,14.6,8623,0.276,99,Gas,9999,0,0,10474.1,20
Parlin Power Plant,10,50799,NJ,74.327,-40.461,GEN1,6089,35.9,10405,0.043,99,Gas,1728,0,6.91,13225.4,9
Parlin Power Plant,10,50799,NJ,74.327,-40.461,GEN2,6089,37.5,10405,0.043,99,Gas,1720.5,0,6.92,13225.4,9
Parlin Power Plant,10,50799,NJ,74.327,-40.461,GEN3,6089,20.6,10405,0.043,99,Gas,1728,0,6.91,13225.4,9
Parlin Power Plant,10,50799,NJ,74.327,-40.461,GEN4,6089,20.6,10405,0.043,99,Gas,1720.5,0,6.92,13225.4,9
Optim Energy Altura,1,50815,TX,95.108,-29.816,GEN1,6090,69.7,11814,0.635,99,Gas,990.8,0,4.91,15588.5,1
Optim Energy Altura,1,50815,TX,95.108,-29.816,GEN2,6090,69.7,11814,0.635,99,Gas,990.8,0,4.91,15588.5,1
Optim Energy Altura,1,50815,TX,95.108,-29.816,GEN3,6090,70,11814,0.635,99,Gas,990.8,0,4.91,15588.5,1
Optim Energy Altura,1,50815,TX,95.108,-29.816,GEN4,6090,69.9,11814,0.635,99,Gas,990.8,0,4.91,15588.5,1
Optim Energy Altura,1,50815,TX,95.108,-29.816,GEN5,6090,68.3,11814,0.635,99,Gas,990.8,0,4.91,15588.5,1
Optim Energy Altura,1,50815,TX,95.108,-29.816,GEN6,6090,120,11814,0.635,99,Gas,990.8,0,4.91,15588.5,1
Optim Energy Altura,1,50815,TX,95.108,-29.816,GEN7,6090,68.9,11814,0.635,99,Gas,990.8,0,4.91,15588.5,1
OLS Energy Chino,22,50850,CA,117.681,-33.99,GEN2,6104,13,8968,0.821,99,Gas,9999,0,0,10987.6,20
CSUCI Site Authority,22,50851,CA,119.048,-34.162,GEN2,6105,13.6,8882,0.59,99,Gas,9999,0,0,10858.7,20
Elmwood Energy Holdi,10,50852,NJ,74.13,-40.905,GEN1,6106,50.5,10144,0.049,99,Gas,1725.7,0,6.4,12806.6,9
Elmwood Energy Holdi,10,50852,NJ,74.13,-40.905,GEN2,6107,20.5,10144,0.108,99,Gas,1725.7,0,6.4,12806.6,9
Wheelabrator Norwalk,22,50876,CA,118.068,-33.925,GEN2,6116,7.4,10663,0.133,99,Gas,9999,0,0,13645.1,20
Hardee Power Station,2,50949,FL,81.964,-27.636,GEN1,6144,70,9016,0.211,99,Gas,1108,0,4.14,11059.7,2
